,Name,Skills,Skill_English,Skill_cleaned,subcategoryName,categoryName
144,53c125be3ff91cf6bb370dc50bfc38e2,"{'Science', 'Physics', 'Computer Science', 'Twitter API', 'Hacking', 'Life Sciences', 'Linux', 'Python', 'BASIC', 'Basic HTML'}","['BASIC', 'Computer Science', 'Basic HTML', 'Physics', 'Hacking', 'Science', 'Life Sciences', 'Python', 'Linux', 'Twitter API']","['True BASIC', 'Computer Science', 'Social Media APIs', 'Ethical Hacking', 'HTML Application', 'Physics', 'Python (Programming Language)', 'Linux', 'Physical Science', 'Life Sciences']","['Computer Science', 'Biology', 'Physics', 'Operating Systems', 'Application Programming Interface (API)', 'nan', 'Cybersecurity', 'Earth and Space Science', 'Scripting Languages']","['Information Technology', 'nan', 'Science and Research']"
145,54c9526a4b6bd15266f643c9c533d688,"{'Apprentissage à distance', 'Enseignement des mathématiques', 'Science', 'Recherche', 'Sciences humaines et sociales', ""Conception d'expériences"", 'Animation de formations', 'Ingénierie pédagogique', ""Difficultés d'apprentissage"", 'Enseignement', 'Éducation'}","['Learning difficulties', 'Pedagogical engineering', 'Distance learning', 'Training activities', 'Mathematics education', 'Science', 'Human and social sciences', 'Design of experiments', 'Education', 'Research', 'Education']","['Social Sciences', 'Experimental Design', 'Mathematics Education', 'Engineering Education', 'Fitness Training', 'Higher Education', 'Learning Disabilities', 'Physical Science', 'Research', 'Distance Learning']","['Teaching', 'Social Studies', 'Research Methodology', 'Higher Education', 'Special Education', 'nan', 'Coaching and Athletic Training', 'Earth and Space Science']","['Science and Research', 'Economics, Policy, and Social Studies', 'Education and Training', 'nan']"
146,56440facfbe1a9648eb7f5374bddbaa6,"{'Microbiology', 'Computational Modeling', 'Matlab', 'Mobile Technology', 'Video Editing', 'Product Design', 'Educational Technology', 'Microsoft Excel', 'Interdisciplinary Research', 'MATLAB', 'Education', 'Public Speaking', 'Research', 'Videography', 'Cinematography', 'Microsoft Office', 'Project Management', 'Life Sciences', 'Biotechnology', 'Synthetic Biology'}","['Educational Technology', 'Computational Modeling', 'Microbiology', 'Research', 'Life Sciences', 'Interdisciplinary Research', 'Videography', 'Project Management', 'Synthetic Biology', 'Microsoft Office', 'Cinematography', 'Video Editing', 'Matlab', 'MATLAB', 'Biotechnology', 'Public Speaking', 'Microsoft Excel', 'Education', 'Product Design', 'Mobile Technology']","['Mobile Devices', 'Microbiology', 'Interdisciplinary Collaboration', 'Public Speaking', 'Microsoft Excel', 'Product Design', 'Educational Technologies', 'Computational Modeling', 'Microsoft Office', 'Research', 'Life Sciences', 'Project Management', 'MATLAB', 'Synthetic Biology', 'Videography', 'Higher Education', 'Biotechnology', 'Cinematography', 'Video Editing']","['Mathematics and Mathematical Modeling', 'Mobile Development', 'Project Management', 'Education Software and Technology', 'Biology', 'Photo/Video Production and Technology', 'Office and Productivity Software', 'Research Methodology', 'Higher Education', 'Biotechnology', 'Communication', 'Molecular, Cellular, and Microbiology', 'Mathematical Software', 'Industrial Design', 'People Management']","['Science and Research', 'Business', 'Analysis', 'Design', 'Physical and Inherent Abilities', 'Education and Training', 'Information Technology', 'Media and Writing', 'Administration']"
147,569e6e2fab1ce6c0e33a165c3397e5fc,set(),[],[],[],[]
148,56ac063e5d305f1b346d0e4fd8ae178c,"{'HTML', 'Microsoft Office', 'Biologie moléculaire', 'Bibliographie', 'Compétences en laboratoire', 'Microbiologie', 'Analyse de données', 'bash programmation', 'PowerPoint', 'linux', 'Parler en public', ""lecture critique d'article scientifique"", 'Google Docs', 'Biotechnologie'}","['Talking in public', 'HTML', 'Bibliography', 'Laboratory skills', 'bash programming', 'Molecular biology', 'PowerPoint', 'Google Docs', 'critical reading of scientific article', 'linux', 'Biotechnology', 'Microsoft Office', 'Data analysis', 'Microbiology']","['Laboratory Testing', 'Public Speaking', 'Molecular Biology', 'Google Docs', 'Microbiology', 'Microsoft Office', 'Data Analysis', 'HTML Application', 'Critical Reading', 'Biotechnology', 'Linux', 'Microsoft PowerPoint', 'Bash (Scripting Language)', 'Bibtex']","['Data Analysis', 'Office and Productivity Software', 'Literature and Literary Studies', 'Biotechnology', 'Communication', 'Molecular, Cellular, and Microbiology', 'Operating Systems', 'nan', 'Laboratory Research', 'Scripting Languages']","['Science and Research', 'Information Technology', 'Analysis', 'Administration', 'Physical and Inherent Abilities', 'Media and Writing', 'nan']"
149,570d7925aee2b2f111e3cb3be7d0c5b8,"{'Cell Culture', 'Facilitation', 'Microscopy', 'qPCR', 'Mutagenesis', 'Panel Moderator', 'Science Outreach', 'Science', 'Cell Biology', 'Molecular Cloning', 'Molecular Biology', 'Data Analysis', 'Fluorescence Microscopy', 'Research', 'PCR', 'Educational Outreach', 'Cell', 'Life Sciences', 'Biotechnology', 'Synthetic Biology'}","['Molecular Biology', 'Cell', 'Fluorescence Microscopy', 'Facilitation', 'Research', 'Science', 'Life Sciences', 'Microscopy', 'Molecular Cloning', 'Mutagenesis', 'Synthetic Biology', 'PCR', 'Cell Culture', 'Data Analysis', 'Cell Biology', 'qPCR', 'Educational Outreach', 'Biotechnology', 'Panel Moderator', 'Science Outreach']","['Meeting Facilitation', 'Community Education', 'Cell Cultures', 'Fluorescent Microscopy', 'QR Codes', 'Science Education', 'Cell Biology', 'Data Analysis', 'Microscopy', 'Control Panels', 'Molecular Cloning', 'Research', 'Life Sciences', 'Mutagen', 'Molecular Biology', 'Synthetic Biology', 'PCBoard', 'Biotechnology', 'Physical Science']","['Teaching', 'Digital Design', 'Business Communications', 'Patient Education and Support', 'Biology', 'Data Analysis', 'Research Methodology', 'Biotechnology', 'Molecular, Cellular, and Microbiology', 'nan', 'Laboratory Research', 'Earth and Space Science']","['Business', 'Science and Research', 'Health Care', 'Analysis', 'Design', 'Education and Training', 'nan']"
150,58ff8012ef0acdf1353a4c6dbd4b1488,"{'Microsoft Office', 'Prise de parole en public', 'Adaptabilité', 'Recherche', 'Travail d’équipe', 'Python', 'Gestion de projets'}","['Teamwork', 'Research', 'Public speaking', 'Microsoft Office', 'Project management', 'Adaptability', 'Python']","['Public Speaking', 'Project Management', 'Teamwork', 'Microsoft Office', 'Adaptability', 'Python (Programming Language)', 'Research']","['Project Management', 'Personal Attributes', 'Social Awareness', 'Office and Productivity Software', 'Research Methodology', 'Communication', 'Scripting Languages']","['Business', 'Science and Research', 'Information Technology', 'Physical and Inherent Abilities', 'Administration']"
151,59022c312b658b4591bbea1492414396,"{'Microbiology', 'Lifesciences', 'Biologie', 'Molecular Genetics', 'DNA', 'Biochimie', 'Anglais', 'Science', 'Genomics', 'Gestion de projet', 'Molecular Biology', 'Culture de cellules', 'Sustainable Agriculture', 'R', 'Physiology', 'Sciences de la vie', 'Recherche', 'Genetics', 'Biologie moléculaire', 'Microsoft Office', 'Biologie cellulaire', 'Biology', 'Biotechnology', 'Production végétale', 'Statistics'}","['Molecular Biology', 'Cell biology', 'Molecular biology', 'Microbiology', 'DNA', 'Sustainable Agriculture', 'Science', 'Lifesciences', 'R', 'Crop production', 'Microsoft Office', 'Genomics', 'Cell culture', 'Physiology', 'Biochemistry', 'Life sciences', 'Statistics', 'Biotechnology', 'Biology', 'English', 'Project management', 'Molecular Genetics', 'Research', 'Biology', 'Genetics']","['R Commander', 'Cell Cultures', 'Medical Genetics', 'Microbiology', 'Sustainable Agriculture', 'Cell Biology', 'Genomics', 'Biochemistry', 'English Language', 'Synthetic DNA', 'Biology', 'Microsoft Office', 'Statistics', 'Molecular Genetics', 'Research', 'Crop Production', 'Life Sciences', 'Molecular Biology', 'Project Management', 'Physiology', 'Biotechnology', 'Physical Science']","['Genetic Disorders', 'Environment and Resource Management', 'Project Management', 'Chemistry', 'Biology', 'Statistics', 'Office and Productivity Software', 'Language Competency', 'Genetics', 'Biotechnology', 'Molecular, Cellular, and Microbiology', 'Research Methodology', 'Crop Farming', 'nan', 'General Medicine', 'Earth and Space Science']","['Science and Research', 'Business', 'Language', 'Health Care', 'Analysis', 'Agriculture, Horticulture, and Landscaping', 'Environment', 'nan', 'Administration']"
152,5a281645e6ed05a8875af9bdbc2a9c0a,set(),[],[],[],[]
153,5a79ba292c768b192411572d0a9948ea,"{'Microsoft Office', 'Investigación', 'Inglés', 'Adobe Lightroom', 'Adobe Premiere Pro', 'WordPress', 'Redacción de artículos'}","['Investigation', 'Redacción de artículos', 'WordPress', 'Microsoft Office', 'Adobe Premiere Pro', 'Ingredients', 'Adobe Lightroom']","['Adobe Photoshop Lightroom', 'WordPress', 'Criminal Investigation', 'Microsoft Office', 'Natural Product Chemistry', 'Articulation', 'Adobe Premiere Pro']","['Speech Language Pathology', 'Content Management Systems', 'Criminal Investigation and Forensics', 'Chemistry', 'Office and Productivity Software', 'Graphic and Visual Design Software']","['Science and Research', 'Health Care', 'Law, Regulation, and Compliance', 'Design', 'Information Technology', 'Administration']"
154,5acb4076687d7c40d4a4d7b50dadc1ec,"{'Cell Culture', 'Microbiology', 'Lifesciences', 'RNA isolation', 'Biochemistry', 'Laboratory', 'Biotechnologie', 'Biochimie', 'Chemistry', 'Science', 'Western Blotting', 'Molecular Biology', 'Culture de cellules', 'Recherche', 'RT-PCR', 'Research', 'Biologie moléculaire', 'Biologie cellulaire', 'Bioinformatics', 'Biotechnology', 'Sciences de la vie'}","['Bioinformatics', 'RNA insulation', 'Molecular Biology', 'Cell biology', 'Molecular biology', 'Biochemistry', 'Microbiology', 'Research', 'Science', 'Lifesciences', 'Western Blotting', 'Biotechnology', 'Chemistry', 'Cell culture', 'Cell Culture', 'Biochemistry', 'Life sciences', 'Biotechnology', 'Research', 'Laboratory']","['Western Blot', 'Cell Cultures', 'Cell Biology', 'Bioinformatics', 'Chemistry', 'RNA', 'Microbiology', 'Biotechnology', 'Biochemistry', 'Physical Science', 'Research', 'Life Sciences', 'Medical Laboratory', 'Molecular Biology']","['Chemistry', 'Bioinformatics', 'Biology', 'Research Methodology', 'Biotechnology', 'Genetics', 'Molecular, Cellular, and Microbiology', 'Medical Science and Research', 'Earth and Space Science']",['Science and Research']
155,5c4668ae8f3ada6b70530e105d64a1cb,"{'Software Development', 'Computational Modeling', 'English', 'Logistics', 'XHTML', 'Team Management', 'Teaching', 'C', 'Science', 'Unix', 'Strategy', 'X-ray', 'Molecular Biology', 'Microsoft Excel', 'Data Analysis', 'Budgets', 'Engineering', 'Process Improvement', 'C++', 'Writing', 'Outlook', 'HTML', 'Physics', 'Public Speaking', 'PowerPoint', 'AutoCAD', 'Teamwork', 'Microsoft Word', 'Research', 'Creative Writing', 'Virtualization', 'Program Management', 'Photoshop', 'Microsoft Office', 'Life Sciences', 'Biology', 'Linux', 'Statistics', 'Qualitative Research', 'Oracle'}","['PowerPoint', 'Computational Modeling', 'English', 'Software Development', 'Budgets', 'Virtualization', 'Research', 'Science', 'Microsoft Office', 'Logistics', 'Qualitative Research', 'Writing', 'Data Analysis', 'Statistics', 'XHTML', 'Outlook', 'C++', 'Creative Writing', 'Program Management', 'Engineering', 'X-ray', 'C', 'Microsoft Word', 'Biology', 'Team Management', 'Molecular Biology', 'Teaching', 'Process Improvement', 'Life Sciences', 'Teamwork', 'AutoCAD', 'Linux', 'HTML', 'Physics', 'Photoshop', 'Strategy', 'Public Speaking', 'Microsoft Excel', 'Oracle', 'Unix']","['Software Development', 'Team Management', 'JHTML', 'Budgeting', 'X-Rays', 'Physics', 'Linux', 'Creative Writing', 'Microsoft PowerPoint', 'Microsoft Outlook', 'Public Speaking', 'Unix', 'Microsoft Excel', 'AutoCAD', 'Strategy Dynamics', 'Data Analysis', 'Qualitative Research', 'English Language', 'Teaching', 'C++ (Programming Language)', 'Process Improvement', 'Writing', 'Computational Modeling', 'Logistics', 'Biology', 'Oracle Applications', 'Microsoft Office', 'Statistics', 'HTML Application', 'Research', 'Microsoft Word', 'Life Sciences', 'Virtualization', 'Molecular Biology', 'Engineering Education', 'Teamwork', 'Adobe Photoshop', 'Pro*C', 'Program Management', 'Physical Science']","['Drafting and Engineering Design', 'Software Development', 'Language Competency', 'Physics', 'Molecular, Cellular, and Microbiology', 'Databases', 'Graphic and Visual Design Software', 'Social Awareness', 'Data Analysis', 'Office and Productivity Software', 'Operating Systems', 'Process Improvement and Optimization', 'nan', 'Teaching', 'Mathematics and Mathematical Modeling', 'Medical Imaging', 'Logistics', 'Biology', 'Writing and Editing', 'Statistics', 'C and C++', 'Budget Management', 'Research Methodology', 'Program Management', 'Communication', 'Vituralization and Virtual Machines', 'Business Operations', 'People Management', 'Earth and Space Science']","['Business', 'Science and Research', 'Transportation, Supply Chain, and Logistics', 'Engineering', 'Language', 'Health Care', 'Administration', 'Analysis', 'Design', 'Finance', 'Physical and Inherent Abilities', 'Education and Training', 'Information Technology', 'Media and Writing', 'nan']"
156,5df832c32ed54cd2d39d3148e4e12e35,"{'Statistiques', 'Anglais', 'Analyse de données', 'Science', 'Français', 'Travail d’équipe'}","['Statistics', 'Teamwork', 'English', 'Data analysis', 'Science', 'French']","['Teamwork', 'Statistics', 'Data Analysis', 'French Language', 'Physical Science', 'English Language']","['Social Awareness', 'Statistics', 'Data Analysis', 'Language Competency', 'Earth and Space Science']","['Science and Research', 'Physical and Inherent Abilities', 'Analysis', 'Language']"
157,5e4b864b82ed443785712fc0b99b2080,"{'Biostatistics', 'Mathematical Modeling', 'Statistics', 'Data Analysis'}","['Data Analysis', 'Biostatistics', 'Mathematical Modeling', 'Statistics']","['Statistics', 'Data Analysis', 'Biostatistics', 'Mathematical Modeling']","['Statistics', 'Medical Science and Research', 'Mathematics and Mathematical Modeling', 'Data Analysis']","['Science and Research', 'Analysis']"
158,5eaac0170eb5eabe5a080a50d8d4651a,"{'Python', 'Pack Office', 'Microbiologie', 'Anglais : Niveau C1', 'Chinois : Niveau HSK 3/4', 'Travail d’équipe', 'Rédaction', 'Prezi', 'Canva', 'French : birth language', 'Esprit de synthèse', 'R'}","['Teamwork', 'English : birth language', 'English: Level C1', 'Spirit of synthesis', 'Prezi', 'Chinese: HSK 3/4 level', 'Office Pack', 'R', 'Drafting', 'Canva', 'Python', 'Microbiology']","['Mandarin Chinese', 'R Commander', 'Chemical Synthesis', 'Canva (Software)', 'Teamwork', 'Microbiology', 'Microsoft Office', 'Prezi (Presentation Software)', 'Contract Drafting', 'Python (Programming Language)', 'English Language']","['Chemistry', 'Social Awareness', 'Office and Productivity Software', 'Language Competency', 'Contract Management', 'Molecular, Cellular, and Microbiology', 'nan', 'Graphic and Visual Design Software', 'Presentation Design', 'Scripting Languages']","['Science and Research', 'Business', 'Language', 'Information Technology', 'Design', 'Physical and Inherent Abilities', 'nan', 'Administration']"
