Name,Occupation,Country,Company,Position,Type,CRI
50191ff2b2f93e2639af17e3d713f0cf,"Lead Data Scientist, Researcher at INSEP - Institut National du Sport, de l'Expertise et de la Performance",France,"Institut de Recherche biomédicale et d'Epidémiologie du Sport (IRMES-INSEP),Guitarsh0re,INSEP - Institut National du Sport, de l'Expertise et de la Performance,Haut Conseil de la Santé Publique,Ecole Polytechnique","Guitarist,Expert Member,Research Assistant Director,Lead Data Scientist, Researcher,Post-doc","Other,Research,Student",PhD
5023ce2cd0b09759b1ccf4d7cdf331e9,PHD Student at Institut de recherche en immunologie et en cancérologie (IRIC),Canada,"Matière et Systèmes Complexes lab, CNRS,Institut de recherche en immunologie et en cancérologie (IRIC),Université de Montréal,Institut Pasteur,CNRS - Délégation d'Ile de France Sud","PHD Student,Research Intern,Student",Student,"Master Edu,Master Exp"
503931646f854f69217af0fbcb3251e5,Ingénieur d’études at Institut Curie,France,"ESPCI Paris,Université de Bordeaux,Sanofi,Institut Curie","Ingénieur d’études,Research Internship","Other,Student",Master Exp
5088346c75ff6f97e8fe33459d8bc000,"Co-founder & CEO chez Eligo Bioscience,Co-founder & CEO at Eligo Bioscience"," France,France","Green Spot Technologies,Universcience,Hello Tomorrow,Université Paris-Saclay,Deeptech Founders,French Ministry of Foreign Affairs & Ministry of Economy, Finance and Industry,Eligo Bioscience","Senior Advisor,Honorary President,Co-founder & CEO,Founder & President,Member of the Scientific Advisory Board,Member of the Strategic Advisory Board,Co-founder & CEO chez Eligo Bioscience,Co-founder and President,Co-founder and Board Member","Entrepreneurship,Board,Other,Entrepreneur","PhD,Master Edu,Master Exp"
50b04f610f70835d96d5e9f470b1b2dc,PHD Student chez Sorbonne Université,Greater Paris Metropolitan Region,"Institute of Science and Technology Austria,Institut Curie - Research Centre,Sorbonne Université,École normale supérieure","Computational Biologist,PhD Student in evolutionary bioinformatics,Research Intern (Bioinformatics)","Other,Student",Master Exp
50b698ec8d568e53d0fd29096805968c,Fellow in medical genetics (M.D.) | Instructionnal designer (M. Ed. Sc) | Curious Passionate by EdTech and medical education, France,"CRI · Internship,Claude Bernard University Lyon 1,NeuroMyogen Institute,CEPH - Fondation Jean Dausset · Contract","Étudiant en Master 2 - AIRE - Learning Sciences,CCU-AH,Ingénieur d'étude - Ingénierie pédagogique,Fellow in medical genetics (M.D.) | Instructionnal designer (M. Ed. Sc) | Curious Passionate by EdTech and medical education","Other,Student","Master Edu,Master Exp"
5109028da7db120f255f0006c2922bd7,Médecin spécialiste at CHU de Caen Normandie,France,Université de Caen Normandie,Student,Student,Master Edu
51f81c54f54a01f45131561b3c30047d,Associate Consultant Intern at EY-Parthenon,France,"Wakerstone,EY-Parthenon,Pictet Asset Management,Sciences Po,Mutares SE & Co. KGaA","Private Equity Intern,Summer Intern (Middle East & Africa),Private Wealth Management Intern,Associate Consultant Intern,Master",Student,"Licence Edu,Licence Exp"
52403b0075a8df667b8eb43b7736a378,Training Manager at Ipsen,France,"L'Oréal,Facultad de Ciencias, UNAM.,Ipsen,INSERM,Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris),Sanofi","Advanced Research Clinical Trial Management,Project Analyst,Training Manager,Global R&D Communications,Research Internship,Master,Peer Tutor","Research,Other,Student","Licence Edu,Licence Exp"
52a206c96b45a9ba28a62941691da571,Développeuse,Geneva Metropolitan Area,"Académie de Paris · Internship,Clever Net Systems,Institut National de Recherche Agronomique (INRA) · Internship","Développeuse,Professeur des écoles,Stagiaire","Research,Other","Master Edu,Master Exp"
533fada920bd72aede7a02005805c4f0,"Internship at IDMIT, CEA at CEA",France,École Pratique des Hautes Études,Master,Student,Licence Edu
5357b1c7d8db890dbf594033ec2fdd34,"Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie",France,"POLYCLINIQUE DU PARC - CAEN (groupe ELSAN),SoFraSimS,Center for Medical Simulation,Caen University Hospital,Université de Caen Normandie","Médecin Anesthésiste-Réanimateur,Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center,Executive Director for University Simulation Center ""Normandie Simulation en Santé"" (NorSimS),Attending Anesthesiologist and Intensive Care Physician (MD),Adjunct Faculty Member,Research Committee Chairman,Administration Board Member","Board,Research,Student",PhD
53906709ba5fd0aa0a7da4fdc8087ef9,Group External Communications Manager chez Saft, France,"Ecole nationale d'Ingénieurs de Metz · Freelance,ENGIE · Contract,LANXESS · Contract,Freelance,Saft · Permanent,The Dow Chemical Company · Permanent,French Regulatory Authority for Electronic Communications · Contract,1&1 Internet AG · Permanent","Communications Officer,Visiting Scholar,Communications Manager France,Web & Advertising Editor,Communications officer,Group External Communications Manager,Senior Specialist, Public Affairs & Government Affairs,Copywriter","Other,Student",Master Exp
54c9526a4b6bd15266f643c9c533d688,Ingénieur Pédagogique (Freelance), France,"Ionis-STM, école de double compétence · Freelance,Rev(e) Studio · Freelance,Freelance,CRI · Freelance,EVOLUTEAM · Freelance","Formateur / Concepteur Pédagogique,Concepteur pédagogique principal,Ingénieur Pédagogique","Other,Student",Master Exp
55577dd953fead0ba10184be0539b719,"Chef de projet at iféa, l'Institut Français d'Éducation pour l'Avenir",France,"iféa, l'Institut Français d'Éducation pour l'Avenir",Chef de projet,Other,Master Exp
56440facfbe1a9648eb7f5374bddbaa6,Co-founder at Unibiome,Greater Paris Metropolitan Region,"Open Source Pharma Foundation,Unibiome (Peer To Peer Probiotics)","Co-founder,Project Manager","Entrepreneur,Student",Master Exp
56eff47de3102bfef1345304064a3f3f,Industrial Quality Manager - Clamart at MicroPort CRM,France,"MicroPort CRM,Politecnico di Milano,Sorin Group,LivaNova","Research Grant Recipient,Industrial Quality Manager - Clamart,Clinical Research Leader,Quality Team Leader,Quality Engineer,Clinical Research Engineer, Cardiac Rhythm Management BU at Sorin Group","Research,Other,Student",PhD
56f85185847f4e150040731c5df0516a,Post-doctoral fellow at French National Institute of Agricultural Research,France,"Rijksuniversiteit Groningen,CNRS,French National Institute of Agricultural Research",Post-doctoral fellow,Research,PhD
570d7925aee2b2f111e3cb3be7d0c5b8,Medical Student at NYU School of Medicine, United States,"NYU School of Medicine, Sackler Institute of Graduate Biomedical Sciences,University of Pennsylvania","PhD Candidate,Medical Student,Intern,Medical Student at NYU School of Medicine",Student,"Master Edu,Master Exp"
573bd42c2d2ba1efacb388b3bf7e63cb,Consultant - Éthique de l'IA at UNESCO,France,UNESCO,Consultant - Éthique de l'IA,Student,Master Exp
58ff8012ef0acdf1353a4c6dbd4b1488,"Woofing at WWOOF UK - volunteer on organic farms, smallholdings, crofts, allotments & gardens.",France,"Tela Botanica,Inserm,WWOOF UK - volunteer on organic farms, smallholdings, crofts, allotments & gardens.,Harvard University","Stage de recherche en sciences sociales,Woofing,MOOC Trame Verte et Bleue,Other","Other,Student","Licence Edu,Licence Exp"
590fd3bc27e13a13e12d11e623e4ace8,,United Kingdom,"Royal College of Art,Imperial College London",Student,Student,Master Edu
59938c3e874a32dea68c55c70972105c,Médiateur scientifique at OCEANOPOLIS,France,"Nantes Université,Institut universtaire européen de la mer,OCEANOPOLIS,Centro de investigaciones biologicas del Noroeste,Université Paris Descartes,Scire association,Museum National d'Histoire Naturelle,Association Frateli,Det medisinske fakultet, NTNU,NTNU,Paris-Descartes University and ParisTech","Etude Protéomique de Placopecten magellanicus,Teaching Assistant,Visiting Researcher,Médiateur scientifique,Other,Technicien,Laboratory Technician,Assistant de recherche action en pédagogie active.,Master,Internship in aquaculture,Sessional Lecturer,Documentaliste pour le projet de musée 70.8 Océanopolis Brest","Research,Other,Student","Licence Edu,Licence Exp"
59e9bcd0bd7dde3588006906effbaea8,Maîtresse de conférences en écologie marine à SU (LOCEAN),France,"Universty P.Curie UPMC-Paris6,Sorbonne Université · Permanent,Station Biologique de Roscoff,INRIA,Paris VII - ENS","Post-doctorate researcher at LOCEAN,Associate Professor,""AIV"" Master degree student,Monitrice,PhD Student,Maître de conférence / Associate professor","Other,Research,Student",Master Exp
5a0037af9d89850141c5c6b9b44b4de9,"Responsable technique projets R&D, Data Science - Machine Learning at Thales",France,"Bull,CNRS,Orange,Télécom ParisTech,Thales","Postdoctoral Researcher,Research and Development engineer,PHD Candidate,Research Engineer,Responsable technique projets R&D, Data Science - Machine Learning","Research,Student",PhD
5a79ba292c768b192411572d0a9948ea,"PhD Candidate at the Translational Synthetic Biology group at Universidad Pompeu Fabra,Student", Spain,"Institut Pasteur,Universitat Pompeu Fabra,Université Paris Diderot,Celera · Full-time","PhD Candidate at the Translational Synthetic Biology group at Universidad Pompeu Fabra,Resarch Intern at the Microbiology Department,Research Intern in the laboratoire de Matière et Systèmes Complexes (MSC),Celera Talent",Student,"Master Edu,Master Exp"
5acb4076687d7c40d4a4d7b50dadc1ec,PhD, Canada,"Polytechnique Montréal · Internship,Université de Cergy-Pontoise,Centre de Génétique Moléculaire,Polytechnique Montréal","Étudiant stagiaire,Visiting PHD Student,PhD,Postdoctorant","Research,Other,Student","Master Edu,Master Exp"
5b49f84ecc1e8c1bcfc1b586c7576be2,Chef de groupe Médical at McCann Health France,France,"ZEISS Microscopy,Social Builder,Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris),McCann Health France,Genomic Vision","PhD Candidate - Public-Private partnership,Research scientist,Etincelle,Conceptrice-Rédactrice Santé,Chef de groupe Médical,PhD Candidate in Biophysics","Other,Research,Student",PhD
5c4668ae8f3ada6b70530e105d64a1cb,"Recherche d'emploi (secteur : Études/recherche),Post-doctorat : Étude de la réponse au stress thermique chez Arabidopsis at Université de Tel-Aviv","Greater Paris Metropolitan Region,France","Université de Tel-Aviv,Institut Curie","Recherche d'emploi (secteur : Études/recherche),Doctorat : Étude de la mécanotransduction dans l'embryon de Drosophile,Post-doctorat : Étude de la réponse au stress thermique chez Arabidopsis","Research,Student","PhD,Master Edu,Master Exp"
5c65df92cce5c6276d07004870bafe0c,Cofounder at fairdoor,United States of America,fairdoor,Cofounder,Entrepreneurship,PhD
5d0400008b07d77cf79ba076b7ec9537,Lead Behavioural Scientist at OECD - OCDE,France,"Department of Premier and Cabinet (Vic),OECD - OCDE,Monash University,Paris Brain Institute,Behavioral Scientist,Université Paris-Sorbonne,World Health Organization,The Behavioural Insights Team,Université Pierre et Marie Curie,INFLUENCE AT WORK (UK),Department of the Prime Minister and Cabinet","Senior Executive Adviser a/g in Behavioural Economics,Executive Adviser in Behavioural Economics,Advisor,Adjunct Research Fellow,Founding Columnist,Associate Behavioural Science Consultant,Principal Advisor, Behavioural Insights Unit,Lead Behavioural Scientist,Teaching Assistant - M.Sc. Economics and Psychology,Member of the Technical Advisory Group on Behavioural Insights and Sciences for Health,PhD Researcher,Associate Advisor and Research Fellow","Entrepreneurship,Board,Student,Research,Other",PhD
5d1bc68452fd57932e10d758c173d78e,PhD student researcher at Collège de France,France,Collège de France,PhD student researcher,Student,PhD
5dcfe28e1ffeddbe8d0f4f172dc2ce43,"Chercheur postdoctoral at Environmental Justice Program, Georgetown",United States of America,"Classe préparatoire PSI Michelet,Environmental Justice Program, Georgetown","Chercheur postdoctoral,Colleur","Research,Other",PhD
5df832c32ed54cd2d39d3148e4e12e35,Croupier 1ère Catégorie at CIRCUS CLUB PARIS,France,"CASINO DE LUC SUR MER S.A.S,Le Casino Barrière de Dinard,CIRCUS CLUB PARIS","Croupier 1ère Catégorie,Croupier 2ème Catégorie,Croupier Débutant","Other,Student",Licence Exp
5e4b864b82ed443785712fc0b99b2080,Maître de conférences at Université Paris Cité,Greater Paris Metropolitan Region,"European Commission,Université Paris Descartes","Postdoctoral researcher,Statistical Officer","Research,Student",Master Exp
5eaac0170eb5eabe5a080a50d8d4651a,Junior consultant at ConsultantSeas,France,"Orange,Sciences Po,ConsultantSeas","Junior consultant,Master,Intern","Other,Student","Licence Edu,Licence Exp"
5f827b070e5f305950013b5cc12ad781,PhD Candidate at Université Denis Diderot (Paris VII),Paris et périphérie,"Université de Paris, Laboratoire MSC · Stage,CRI Research, PhiMal Lab · Stage",Research Intern,Student,Master Exp
5fb2bb422dae1569a3f0bf0cade14e9d,Chargée du projet Tchat chez En avant toute(s), France,"En avant toute(s),Lallab · Internship,Ionis-STM, école de double compétence · Freelance","Chargée de projet tchat,Chargée de formation et mobilisation,Formatrice / Conceptrice Pédagogique,Chargée du projet Tchat chez En avant toute(s)","Other,Student","Master Edu,Master Exp"
5fe8da88f89af98416e7771a2196a00f,Trade Service Representative / Customer Service Associate at Oxford University Press,Greater Paris Metropolitan Region,International School of Paris,ICT Education Intern/Research Assistant,Student,Master Exp
601d4f15cc5079606787744693d22bce,Business Operation Project Manager at Hublo,France,"Sorbonne Université,Hublo,Hublo (ex medGo & Whoog),EIT Health","Client Relation Operations Project Manager,Innovation Days for Health,Business Operation Project Manager,Master,Operations Manager & Users support assistant","Other,Student","Licence Edu,Licence Exp"
604bf5e9bb145fc35d9dbe97b1c651b2,Emploi étudiant at Cafe Marly,France,Cafe Marly,Emploi étudiant,Student,Licence Exp
60af3918aa1ab755534f39cae239e171,Research & Communications | Junior Project Manager at Lushomo,South Africa,"International Science Council,Lushomo,IRD,The University of Edinburgh,United Nations Population Fund (UNFPA),University of the Witwatersrand","Student Researcher,Communications Consultant,Master,Visiting Researcher,Research & Communications | Junior Project Manager,Consultant,Evaluation of Global Health & Development Programmes | Academic Tutor (online),Communications and Digital Asset Management Intern,Other","Student,Research,Other","Licence Edu,Licence Exp"
